date,fips,cumulative_cases,new_cases
2021-03-05,48073,2232,1
2021-03-06,48073,2232,0
2021-03-07,48073,2232,0
2021-03-08,48073,2232,0
2021-03-09,48073,2236,4
2021-03-10,48073,2238,2
2021-03-11,48073,2238,0
2021-03-12,48073,2239,1
2021-03-13,48073,2239,0
2021-03-14,48073,2239,0
2021-03-15,48073,2239,0
2021-03-16,48073,2240,1
2021-03-17,48073,2241,1
2021-03-18,48073,2242,1
2021-03-19,48073,2244,2
2021-03-20,48073,2244,0
2021-03-21,48073,2244,0
2021-03-22,48073,2244,0
2021-03-23,48073,2246,2
2021-03-24,48073,2246,0
2021-03-25,48073,2246,0
2021-03-26,48073,2246,0
2021-03-27,48073,2246,0
2021-03-28,48073,2246,0
2021-03-29,48073,2246,0
2021-03-30,48073,2248,2
2021-03-31,48073,2249,1
2021-04-01,48073,2250,1
2021-04-02,48073,2250,0
2021-04-03,48073,2250,0
2021-04-04,48073,2250,0
2021-04-05,48073,2250,0
2021-04-06,48073,2250,0
2021-04-07,48073,2250,0
2021-04-08,48073,2250,0
2021-04-09,48073,2251,1
2021-04-10,48073,2251,0
2021-04-11,48073,2251,0
2021-04-12,48073,2251,0
2021-04-13,48073,2251,0
2021-04-14,48073,2251,0
2021-04-15,48073,2251,0
2021-04-16,48073,2251,0
2021-04-17,48073,2251,0
2021-04-18,48073,2251,0
2021-04-19,48073,2251,0
2021-04-20,48073,2252,1
2021-04-21,48073,2252,0
2021-04-22,48073,2252,0
2021-04-23,48073,2252,0
2021-04-24,48073,2252,0
2021-04-25,48073,2252,0
2021-04-26,48073,2252,0
2021-04-27,48073,2252,0
2021-04-28,48073,2252,0
2021-04-29,48073,2252,0
2021-04-30,48073,2252,0
2021-05-01,48073,2252,0
2021-05-02,48073,2252,0
2021-05-03,48073,2252,0
2021-05-04,48073,2252,0
2021-05-05,48073,2254,2
2021-05-06,48073,2255,1
2021-05-07,48073,2255,0
2021-05-08,48073,2255,0
2021-05-09,48073,2255,0
2021-05-10,48073,2255,0
2021-05-11,48073,2257,2
2021-05-12,48073,2257,0
2021-05-13,48073,2257,0
2021-05-14,48073,2257,0
2021-05-15,48073,2257,0
2021-05-16,48073,2257,0
2021-05-17,48073,2257,0
2021-05-18,48073,2257,0
2021-05-19,48073,2259,2
2021-05-20,48073,2260,1
2021-05-21,48073,2260,0
2021-05-22,48073,2260,0
2021-05-23,48073,2260,0
2021-05-24,48073,2260,0
2021-05-25,48073,2260,0
2021-05-26,48073,2261,1
2021-05-27,48073,2261,0
2021-05-28,48073,2261,0
2021-05-29,48073,2261,0
2021-05-30,48073,2261,0
2021-05-31,48073,2261,0
2021-06-01,48073,2261,0
2021-06-02,48073,2261,0
2021-06-03,48073,2261,0
2021-06-04,48073,2261,0
2021-06-05,48073,2261,0
2021-06-06,48073,2261,0
2021-06-07,48073,2261,0
2021-06-08,48073,2263,2
2021-06-09,48073,2263,0
2021-06-10,48073,2264,1
2021-06-11,48073,2265,1
2021-06-12,48073,2265,0
2021-06-13,48073,2265,0
2021-06-14,48073,2265,0
2021-06-15,48073,2265,0
2021-06-16,48073,2265,0
2021-06-17,48073,2266,1
2021-06-18,48073,2266,0
2021-06-19,48073,2266,0
2021-06-20,48073,2266,0
2021-06-21,48073,2266,0
2021-06-22,48073,2267,1
2021-06-23,48073,2267,0
2021-06-24,48073,2267,0
2021-06-25,48073,2267,0
2021-06-26,48073,2267,0
2021-06-27,48073,2267,0
2021-06-28,48073,2267,0
2021-06-29,48073,2267,0
2021-06-30,48073,2267,0
2021-07-01,48073,2267,0
2021-07-02,48073,2267,0
2021-07-03,48073,2267,0
2021-07-04,48073,2267,0
2021-07-05,48073,2267,0
2021-07-06,48073,2267,0
2021-07-07,48073,2267,0
2021-07-08,48073,2267,0
2021-07-09,48073,2270,3
2021-07-10,48073,2270,0
2021-07-11,48073,2270,0
2021-07-12,48073,2270,0
2021-07-13,48073,2270,0
2021-07-14,48073,2270,0
2021-07-15,48073,2270,0
2021-07-16,48073,2270,0
2021-07-17,48073,2270,0
2021-07-18,48073,2270,0
2021-07-19,48073,2270,0
2021-07-20,48073,2271,1
2021-07-21,48073,2271,0
2021-07-22,48073,2271,0
2021-07-23,48073,2274,3
2021-07-24,48073,2274,0
2021-07-25,48073,2274,0
2021-07-26,48073,2274,0
2021-07-27,48073,2277,3
2021-07-28,48073,2278,1
2021-07-29,48073,2278,0
2021-07-30,48073,2278,0
2021-07-31,48073,2278,0
2021-08-01,48073,2278,0
2021-08-02,48073,2278,0
2021-08-03,48073,2278,0
2021-08-04,48073,2278,0
2021-08-05,48073,2278,0
2021-08-06,48073,2278,0
2021-08-07,48073,2278,0
2021-08-08,48073,2278,0
2021-08-09,48073,2278,0
2021-08-10,48073,2280,2
2021-08-11,48073,2281,1
2021-08-12,48073,2282,1
2021-08-13,48073,2286,4
2021-08-14,48073,2292,6
2021-08-15,48073,2292,0
2021-08-16,48073,2292,0
2021-08-17,48073,2292,0
2021-08-18,48073,2302,10
2021-08-19,48073,2303,1
2021-08-20,48073,2306,3
2021-08-21,48073,2309,3
2021-08-22,48073,2309,0
2021-08-23,48073,2309,0
2021-08-24,48073,2320,11
2021-08-25,48073,2322,2
2021-08-26,48073,2325,3
2021-08-27,48073,2334,9
2021-08-28,48073,2348,14
2021-08-29,48073,2348,0
2021-08-30,48073,2348,0
2021-08-31,48073,2372,24
2021-09-01,48073,2373,1
2021-09-02,48073,2378,5
2021-09-03,48073,2384,6
2021-09-04,48073,2397,13
2021-09-05,48073,2397,0
2021-09-06,48073,2397,0
2021-09-07,48073,2397,0
2021-09-08,48073,2423,26
2021-09-09,48073,2425,2
2021-09-10,48073,2440,15
2021-09-11,48073,2449,9
2021-09-12,48073,2449,0
2021-09-13,48073,2449,0
2021-09-14,48073,2464,15
2021-09-15,48073,2464,0
2021-09-16,48073,2465,1
2021-09-17,48073,2467,2
2021-09-18,48073,2468,1
2021-09-19,48073,2468,0
2021-09-20,48073,2468,0
2021-09-21,48073,2477,9
2021-09-22,48073,2477,0
2021-09-23,48073,2483,6
2021-09-24,48073,2483,0
2021-09-25,48073,2483,0
2021-09-26,48073,2483,0
2021-09-27,48073,2483,0
2021-09-28,48073,2486,3
2021-09-29,48073,2486,0
2021-09-30,48073,2487,1
2021-10-01,48073,2487,0
2021-10-02,48073,2488,1
2021-10-03,48073,2488,0
2021-10-04,48073,2488,0
2021-10-05,48073,2488,0
2021-10-06,48073,2489,1
2021-10-07,48073,2489,0
2021-10-08,48073,2489,0
2021-10-09,48073,2489,0
2021-10-10,48073,2489,0
2021-10-11,48073,2489,0
2021-10-12,48073,2489,0
2021-10-13,48073,2491,2
2021-10-14,48073,2491,0
2021-10-15,48073,2491,0
2021-10-16,48073,2491,0
2021-10-17,48073,2491,0
2021-10-18,48073,2491,0
2021-10-19,48073,2491,0
2021-10-20,48073,2491,0
2021-10-21,48073,2491,0
2021-10-22,48073,2491,0
2021-10-23,48073,2491,0
2021-10-24,48073,2491,0
2021-10-25,48073,2491,0
2021-10-26,48073,2491,0
2021-10-27,48073,2491,0
2021-10-28,48073,2491,0
2021-10-29,48073,2491,0
2021-10-30,48073,2491,0
2021-10-31,48073,2491,0
2021-11-01,48073,2491,0
2021-11-02,48073,2491,0
2021-11-03,48073,2491,0
2021-11-04,48073,2491,0
2021-11-05,48073,2491,0
2021-11-06,48073,2491,0
2021-11-07,48073,2491,0
2021-11-08,48073,2491,0
2021-11-09,48073,2491,0
2021-11-10,48073,2491,0
2021-11-11,48073,2491,0
2021-11-12,48073,2491,0
2021-11-13,48073,2491,0
2021-11-14,48073,2491,0
2021-11-15,48073,2491,0
2021-11-16,48073,2491,0
2021-11-17,48073,2491,0
2021-11-18,48073,2491,0
2021-11-19,48073,2491,0
2021-11-20,48073,2491,0
2021-11-21,48073,2491,0
2021-11-22,48073,2491,0
2021-11-23,48073,2491,0
2021-11-24,48073,2491,0
2021-11-25,48073,2491,0
2021-11-26,48073,2491,0
2021-11-27,48073,2491,0
2021-11-28,48073,2491,0
2021-11-29,48073,2491,0
2021-11-30,48073,2491,0
2021-12-01,48073,2491,0
2021-12-02,48073,2491,0
2021-12-03,48073,2491,0
2021-12-04,48073,2491,0
2021-12-05,48073,2491,0
2021-12-06,48073,2491,0
2021-12-07,48073,2492,1
2021-12-08,48073,2492,0
2021-12-09,48073,2492,0
2021-12-10,48073,2493,1
2021-12-11,48073,2493,0
2021-12-12,48073,2493,0
2021-12-13,48073,2494,1
2021-12-14,48073,2494,0
2021-12-15,48073,2494,0
2021-12-16,48073,2496,2
2021-12-17,48073,2497,1
2021-12-18,48073,2498,1
2021-12-19,48073,2499,1
2021-12-20,48073,2501,2
2021-12-21,48073,2502,1
2021-12-22,48073,2503,1
2020-03-04,48075,0,NA
2020-03-05,48075,0,0
2020-03-06,48075,0,0
2020-03-07,48075,0,0
2020-03-08,48075,0,0
2020-03-09,48075,0,0
2020-03-10,48075,0,0
2020-03-11,48075,0,0
2020-03-12,48075,0,0
2020-03-13,48075,0,0
2020-03-14,48075,0,0
2020-03-15,48075,0,0
2020-03-16,48075,0,0
2020-03-17,48075,0,0
2020-03-18,48075,0,0
2020-03-19,48075,0,0
2020-03-20,48075,0,0
2020-03-21,48075,0,0
2020-03-22,48075,0,0
2020-03-23,48075,0,0
2020-03-24,48075,0,0
2020-03-25,48075,0,0
2020-03-26,48075,0,0
2020-03-27,48075,0,0
2020-03-28,48075,0,0
2020-03-29,48075,0,0
2020-03-30,48075,0,0
2020-03-31,48075,0,0
2020-04-01,48075,0,0
2020-04-02,48075,0,0
2020-04-03,48075,0,0
2020-04-04,48075,0,0
2020-04-05,48075,0,0
2020-04-06,48075,0,0
2020-04-07,48075,0,0
2020-04-08,48075,0,0
2020-04-09,48075,0,0
2020-04-10,48075,0,0
2020-04-11,48075,0,0
2020-04-12,48075,0,0
2020-04-13,48075,0,0
2020-04-14,48075,0,0
2020-04-15,48075,0,0
2020-04-16,48075,0,0
2020-04-17,48075,0,0
2020-04-18,48075,0,0
2020-04-19,48075,1,1
2020-04-20,48075,1,0
2020-04-21,48075,1,0
2020-04-22,48075,1,0
2020-04-23,48075,1,0
2020-04-24,48075,1,0
2020-04-25,48075,1,0
2020-04-26,48075,1,0
2020-04-27,48075,1,0
2020-04-28,48075,1,0
2020-04-29,48075,1,0
2020-04-30,48075,1,0
2020-05-01,48075,1,0
2020-05-02,48075,1,0
2020-05-03,48075,1,0
2020-05-04,48075,1,0
2020-05-05,48075,1,0
2020-05-06,48075,1,0
2020-05-07,48075,1,0
2020-05-08,48075,1,0
2020-05-09,48075,1,0
2020-05-10,48075,2,1
2020-05-11,48075,2,0
2020-05-12,48075,2,0
2020-05-13,48075,2,0
2020-05-14,48075,2,0
2020-05-15,48075,2,0
2020-05-16,48075,2,0
2020-05-17,48075,2,0
2020-05-18,48075,2,0
2020-05-19,48075,2,0
2020-05-20,48075,2,0
2020-05-21,48075,2,0
2020-05-22,48075,2,0
2020-05-23,48075,2,0
2020-05-24,48075,2,0
2020-05-25,48075,2,0
2020-05-26,48075,2,0
2020-05-27,48075,2,0
2020-05-28,48075,2,0
2020-05-29,48075,2,0
2020-05-30,48075,2,0
2020-05-31,48075,2,0
2020-06-01,48075,2,0
2020-06-02,48075,2,0
2020-06-03,48075,2,0
2020-06-04,48075,2,0
2020-06-05,48075,2,0
2020-06-06,48075,2,0
2020-06-07,48075,2,0
2020-06-08,48075,2,0
2020-06-09,48075,4,2
2020-06-10,48075,6,2
2020-06-11,48075,6,0
2020-06-12,48075,6,0
2020-06-13,48075,6,0
2020-06-14,48075,6,0
2020-06-15,48075,6,0
2020-06-16,48075,6,0
2020-06-17,48075,6,0
2020-06-18,48075,6,0
2020-06-19,48075,6,0
2020-06-20,48075,6,0
2020-06-21,48075,6,0
2020-06-22,48075,6,0
2020-06-23,48075,6,0
2020-06-24,48075,7,1
2020-06-25,48075,7,0
2020-06-26,48075,8,1
2020-06-27,48075,7,-1
2020-06-28,48075,7,0
2020-06-29,48075,7,0
2020-06-30,48075,7,0
2020-07-01,48075,7,0
2020-07-02,48075,7,0
2020-07-03,48075,7,0
2020-07-04,48075,7,0
2020-07-05,48075,7,0
2020-07-06,48075,7,0
2020-07-07,48075,7,0
2020-07-08,48075,7,0
2020-07-09,48075,7,0
2020-07-10,48075,7,0
2020-07-11,48075,7,0
2020-07-12,48075,7,0
2020-07-13,48075,7,0
2020-07-14,48075,7,0
2020-07-15,48075,7,0
2020-07-16,48075,8,1
2020-07-17,48075,7,-1
2020-07-18,48075,9,2
2020-07-19,48075,9,0
2020-07-20,48075,9,0
2020-07-21,48075,9,0
2020-07-22,48075,14,5
2020-07-23,48075,14,0
2020-07-24,48075,16,2
2020-07-25,48075,20,4
2020-07-26,48075,20,0
2020-07-27,48075,20,0
2020-07-28,48075,27,7
2020-07-29,48075,28,1
2020-07-30,48075,33,5
2020-07-31,48075,33,0
2020-08-01,48075,34,1
2020-08-02,48075,34,0
2020-08-03,48075,34,0
2020-08-04,48075,36,2
2020-08-05,48075,36,0
2020-08-06,48075,37,1
2020-08-07,48075,40,3
2020-08-08,48075,40,0
2020-08-09,48075,40,0
2020-08-10,48075,40,0
2020-08-11,48075,47,7
2020-08-12,48075,48,1
2020-08-13,48075,50,2
2020-08-14,48075,50,0
2020-08-15,48075,53,3
2020-08-16,48075,53,0
2020-08-17,48075,53,0
2020-08-18,48075,53,0
2020-08-19,48075,53,0
2020-08-20,48075,53,0
2020-08-21,48075,53,0
2020-08-22,48075,52,-1
2020-08-23,48075,52,0
2020-08-24,48075,52,0
2020-08-25,48075,51,-1
2020-08-26,48075,55,4
2020-08-27,48075,56,1
2020-08-28,48075,56,0
2020-08-29,48075,57,1
2020-08-30,48075,57,0
2020-08-31,48075,57,0
2020-09-01,48075,57,0
2020-09-02,48075,57,0
2020-09-03,48075,57,0
2020-09-04,48075,60,3
2020-09-05,48075,60,0
2020-09-06,48075,60,0
2020-09-07,48075,60,0
2020-09-08,48075,60,0
2020-09-09,48075,60,0
2020-09-10,48075,61,1
2020-09-11,48075,63,2
2020-09-12,48075,63,0
2020-09-13,48075,63,0
2020-09-14,48075,63,0
2020-09-15,48075,64,1
2020-09-16,48075,65,1
2020-09-17,48075,64,-1
2020-09-18,48075,66,2
2020-09-19,48075,66,0
2020-09-20,48075,66,0
2020-09-21,48075,66,0
2020-09-22,48075,66,0
2020-09-23,48075,68,2
2020-09-24,48075,68,0
2020-09-25,48075,68,0
2020-09-26,48075,69,1
2020-09-27,48075,69,0
2020-09-28,48075,69,0
2020-09-29,48075,72,3
2020-09-30,48075,74,2
2020-10-01,48075,75,1
2020-10-02,48075,75,0
2020-10-03,48075,75,0
2020-10-04,48075,75,0
2020-10-05,48075,75,0
2020-10-06,48075,77,2
2020-10-07,48075,79,2
2020-10-08,48075,79,0
2020-10-09,48075,81,2
2020-10-10,48075,81,0
2020-10-11,48075,81,0
2020-10-12,48075,81,0
2020-10-13,48075,85,4
2020-10-14,48075,87,2
2020-10-15,48075,89,2
2020-10-16,48075,90,1
2020-10-17,48075,91,1
2020-10-18,48075,91,0
2020-10-19,48075,91,0
2020-10-20,48075,104,13
2020-10-21,48075,107,3
2020-10-22,48075,116,9
2020-10-23,48075,116,0
2020-10-24,48075,120,4
2020-10-25,48075,120,0
2020-10-26,48075,120,0
2020-10-27,48075,122,2
2020-10-28,48075,122,0
2020-10-29,48075,122,0
2020-10-30,48075,124,2
2020-10-31,48075,125,1
2020-11-01,48075,125,0
2020-11-02,48075,125,0
2020-11-03,48075,130,5
2020-11-04,48075,130,0
2020-11-05,48075,135,5
2020-11-06,48075,135,0
2020-11-07,48075,734,599
2020-11-08,48075,734,0
2020-11-09,48075,734,0
2020-11-10,48075,770,36
2020-11-11,48075,770,0
2020-11-12,48075,770,0
2020-11-13,48075,777,7
2020-11-14,48075,778,1
2020-11-15,48075,778,0
2020-11-16,48075,779,1
2020-11-17,48075,790,11
2020-11-18,48075,790,0
2020-11-19,48075,807,17
2020-11-20,48075,810,3
2020-11-21,48075,812,2
2020-11-22,48075,812,0
2020-11-23,48075,812,0
2020-11-24,48075,814,2
2020-11-25,48075,816,2
2020-11-26,48075,830,14
2020-11-27,48075,830,0
2020-11-28,48075,830,0
2020-11-29,48075,820,-10
2020-11-30,48075,820,0
2020-12-01,48075,830,10
2020-12-02,48075,841,11
2020-12-03,48075,859,18
2020-12-04,48075,885,26
2020-12-05,48075,943,58
2020-12-06,48075,943,0
2020-12-07,48075,943,0
2020-12-08,48075,991,48
2020-12-09,48075,1020,29
2020-12-10,48075,1018,-2
2020-12-11,48075,1029,11
2020-12-12,48075,1063,34
2020-12-13,48075,1063,0
2020-12-14,48075,1081,18
2020-12-15,48075,1084,3
2020-12-16,48075,1087,3
2020-12-17,48075,1095,8
2020-12-18,48075,1096,1
2020-12-19,48075,1109,13
2020-12-20,48075,1107,-2
2020-12-21,48075,1107,0
2020-12-22,48075,1098,-9
2020-12-23,48075,1137,39
2020-12-24,48075,1140,3
2020-12-25,48075,1140,0
2020-12-26,48075,1140,0
2020-12-27,48075,1140,0
2020-12-28,48075,1140,0
2020-12-29,48075,1148,8
2020-12-30,48075,1160,12
2020-12-31,48075,1175,15
2021-01-01,48075,1183,8
2021-01-02,48075,1183,0
2021-01-03,48075,1183,0
2021-01-04,48075,1183,0
2021-01-05,48075,1207,24
2021-01-06,48075,1218,11
2021-01-07,48075,1221,3
2021-01-08,48075,1220,-1
2021-01-09,48075,1218,-2
2021-01-10,48075,1218,0
2021-01-11,48075,1218,0
2021-01-12,48075,1218,0
2021-01-13,48075,1227,9
2021-01-14,48075,1231,4
2021-01-15,48075,1233,2
2021-01-16,48075,1241,8
2021-01-17,48075,1241,0
2021-01-18,48075,1241,0
2021-01-19,48075,1252,11
2021-01-20,48075,1278,26
2021-01-21,48075,1278,0
2021-01-22,48075,1279,1
2021-01-23,48075,1276,-3
2021-01-24,48075,1276,0
2021-01-25,48075,1276,0
2021-01-26,48075,1284,8
2021-01-27,48075,1288,4
2021-01-28,48075,1293,5
2021-01-29,48075,1293,0
2021-01-30,48075,1296,3
2021-01-31,48075,1296,0
2021-02-01,48075,1296,0
2021-02-02,48075,1294,-2
2021-02-03,48075,1298,4
2021-02-04,48075,1297,-1
2021-02-05,48075,1297,0
2021-02-06,48075,1297,0
2021-02-07,48075,1297,0
2021-02-08,48075,1297,0
2021-02-09,48075,1308,11
2021-02-10,48075,1311,3
2021-02-11,48075,1302,-9
2021-02-12,48075,1302,0
2021-02-13,48075,1300,-2
2021-02-14,48075,1300,0
2021-02-15,48075,1300,0
2021-02-16,48075,1300,0
2021-02-17,48075,1300,0
2021-02-18,48075,1300,0
2021-02-19,48075,1300,0
2021-02-20,48075,1304,4
2021-02-21,48075,1304,0
2021-02-22,48075,1304,0
2021-02-23,48075,1307,3
2021-02-24,48075,1303,-4
2021-02-25,48075,1304,1
2021-02-26,48075,1307,3
2021-02-27,48075,1312,5
2021-02-28,48075,1312,0
2021-03-01,48075,1312,0
2021-03-02,48075,1313,1
2021-03-03,48075,1310,-3
2021-03-04,48075,1311,1
2021-03-05,48075,1311,0
2021-03-06,48075,1312,1
2021-03-07,48075,1312,0
2021-03-08,48075,1312,0
2021-03-09,48075,1313,1
2021-03-10,48075,1314,1
2021-03-11,48075,1313,-1
2021-03-12,48075,1314,1
2021-03-13,48075,1319,5
2021-03-14,48075,1319,0
2021-03-15,48075,1319,0
2021-03-16,48075,1312,-7
2021-03-17,48075,1312,0
2021-03-18,48075,1314,2
2021-03-19,48075,1312,-2
2021-03-20,48075,1315,3
2021-03-21,48075,1315,0
2021-03-22,48075,1315,0
2021-03-23,48075,1319,4
2021-03-24,48075,1321,2
2021-03-25,48075,1320,-1
2021-03-26,48075,1322,2
2021-03-27,48075,1321,-1
2021-03-28,48075,1321,0
2021-03-29,48075,1321,0
2021-03-30,48075,1312,-9
2021-03-31,48075,1313,1
2021-04-01,48075,1302,-11
2021-04-02,48075,1302,0
2021-04-03,48075,1302,0
2021-04-04,48075,1302,0
2021-04-05,48075,1302,0
2021-04-06,48075,1299,-3
2021-04-07,48075,1301,2
2021-04-08,48075,1324,23
2021-04-09,48075,1325,1
2021-04-10,48075,1339,14
2021-04-11,48075,1339,0
2021-04-12,48075,1339,0
2021-04-13,48075,1356,17
2021-04-14,48075,1351,-5
2021-04-15,48075,1350,-1
2021-04-16,48075,1349,-1
2021-04-17,48075,1347,-2
2021-04-18,48075,1347,0
2021-04-19,48075,1347,0
2021-04-20,48075,1344,-3
2021-04-21,48075,1345,1
2021-04-22,48075,1349,4
2021-04-23,48075,1348,-1
2021-04-24,48075,1350,2
2021-04-25,48075,1350,0
2021-04-26,48075,1350,0
2021-04-27,48075,1348,-2
2021-04-28,48075,1346,-2
2021-04-29,48075,1345,-1
2021-04-30,48075,1345,0
2021-05-01,48075,1345,0
2021-05-02,48075,1345,0
2021-05-03,48075,1345,0
2021-05-04,48075,1346,1
2021-05-05,48075,1347,1
2021-05-06,48075,1343,-4
2021-05-07,48075,1342,-1
2021-05-08,48075,1343,1
2021-05-09,48075,1343,0
2021-05-10,48075,1343,0
2021-05-11,48075,1341,-2
2021-05-12,48075,1340,-1
2021-05-13,48075,1341,1
2021-05-14,48075,1339,-2
2021-05-15,48075,1340,1
2021-05-16,48075,1340,0
2021-05-17,48075,1340,0
2021-05-18,48075,1343,3
2021-05-19,48075,1337,-6
2021-05-20,48075,1337,0
2021-05-21,48075,1331,-6
2021-05-22,48075,1330,-1
2021-05-23,48075,1330,0
2021-05-24,48075,1330,0
2021-05-25,48075,1329,-1
2021-05-26,48075,1329,0
2021-05-27,48075,1329,0
2021-05-28,48075,1326,-3
2021-05-29,48075,1328,2
2021-05-30,48075,1328,0
2021-05-31,48075,1328,0
2021-06-01,48075,1326,-2
2021-06-02,48075,1325,-1
2021-06-03,48075,1327,2
2021-06-04,48075,1328,1
2021-06-05,48075,1328,0
2021-06-06,48075,1328,0
2021-06-07,48075,1328,0
2021-06-08,48075,1329,1
2021-06-09,48075,1329,0
2021-06-10,48075,1330,1
2021-06-11,48075,1332,2
2021-06-12,48075,1334,2
2021-06-13,48075,1334,0
2021-06-14,48075,1334,0
2021-06-15,48075,1333,-1
2021-06-16,48075,1331,-2
2021-06-17,48075,1335,4
2021-06-18,48075,1332,-3
2021-06-19,48075,1339,7
2021-06-20,48075,1339,0
2021-06-21,48075,1339,0
2021-06-22,48075,1338,-1
2021-06-23,48075,1341,3
2021-06-24,48075,1341,0
2021-06-25,48075,1336,-5
2021-06-26,48075,1336,0
2021-06-27,48075,1336,0
2021-06-28,48075,1336,0
2021-06-29,48075,1335,-1
2021-06-30,48075,1338,3
2021-07-01,48075,1332,-6
2021-07-02,48075,1333,1
2021-07-03,48075,1332,-1
2021-07-04,48075,1332,0
2021-07-05,48075,1332,0
2021-07-06,48075,1326,-6
2021-07-07,48075,1326,0
2021-07-08,48075,1325,-1
2021-07-09,48075,1327,2
2021-07-10,48075,1327,0
2021-07-11,48075,1327,0
2021-07-12,48075,1327,0
2021-07-13,48075,1324,-3
2021-07-14,48075,1325,1
2021-07-15,48075,1325,0
2021-07-16,48075,1326,1
2021-07-17,48075,1327,1
2021-07-18,48075,1327,0
2021-07-19,48075,1327,0
2021-07-20,48075,1327,0
2021-07-21,48075,1329,2
2021-07-22,48075,1331,2
2021-07-23,48075,1333,2
2021-07-24,48075,1334,1
2021-07-25,48075,1334,0
2021-07-26,48075,1334,0
2021-07-27,48075,1335,1
2021-07-28,48075,1335,0
2021-07-29,48075,1330,-5
2021-07-30,48075,1334,4
2021-07-31,48075,1334,0
2021-08-01,48075,1334,0
2021-08-02,48075,1334,0
2021-08-03,48075,1339,5
2021-08-04,48075,1337,-2
2021-08-05,48075,1338,1
2021-08-06,48075,1339,1
2021-08-07,48075,1340,1
2021-08-08,48075,1340,0
2021-08-09,48075,1340,0
2021-08-10,48075,1340,0
2021-08-11,48075,1343,3
2021-08-12,48075,1342,-1
2021-08-13,48075,1343,1
2021-08-14,48075,1341,-2
2021-08-15,48075,1341,0
2021-08-16,48075,1341,0
2021-08-17,48075,1341,0
2021-08-18,48075,1340,-1
2021-08-19,48075,1341,1
2021-08-20,48075,1346,5
2021-08-21,48075,1343,-3
2021-08-22,48075,1343,0
2021-08-23,48075,1343,0
2021-08-24,48075,1347,4
2021-08-25,48075,1347,0
2021-08-26,48075,1345,-2
2021-08-27,48075,1345,0
2021-08-28,48075,1346,1
2021-08-29,48075,1346,0
2021-08-30,48075,1346,0
2021-08-31,48075,1346,0
2021-09-01,48075,1357,11
2021-09-02,48075,1365,8
2021-09-03,48075,1372,7
2021-09-04,48075,1376,4
2021-09-05,48075,1376,0
2021-09-06,48075,1376,0
2021-09-07,48075,1376,0
2021-09-08,48075,1388,12
2021-09-09,48075,1389,1
2021-09-10,48075,1387,-2
2021-09-11,48075,1387,0
2021-09-12,48075,1387,0
2021-09-13,48075,1387,0
2021-09-14,48075,1397,10
2021-09-15,48075,1400,3
2021-09-16,48075,1402,2
2021-09-17,48075,1404,2
2021-09-18,48075,1416,12
2021-09-19,48075,1416,0
2021-09-20,48075,1416,0
2021-09-21,48075,1424,8
2021-09-22,48075,1426,2
2021-09-23,48075,1429,3
2021-09-24,48075,1441,12
2021-09-25,48075,1441,0
2021-09-26,48075,1441,0
2021-09-27,48075,1441,0
2021-09-28,48075,1449,8
2021-09-29,48075,1451,2
2021-09-30,48075,1451,0
2021-10-01,48075,1451,0
2021-10-02,48075,1459,8
2021-10-03,48075,1459,0
2021-10-04,48075,1459,0
2021-10-05,48075,1468,9
2021-10-06,48075,1469,1
2021-10-07,48075,1476,7
2021-10-08,48075,1477,1
2021-10-09,48075,1472,-5
2021-10-10,48075,1472,0
2021-10-11,48075,1472,0
2021-10-12,48075,1472,0
2021-10-13,48075,1485,13
2021-10-14,48075,1481,-4
2021-10-15,48075,1485,4
2021-10-16,48075,1489,4
2021-10-17,48075,1489,0
2021-10-18,48075,1489,0
2021-10-19,48075,1493,4
2021-10-20,48075,1493,0
2021-10-21,48075,1494,1
2021-10-22,48075,1494,0
2021-10-23,48075,1514,20
2021-10-24,48075,1514,0
2021-10-25,48075,1514,0
2021-10-26,48075,1515,1
2021-10-27,48075,1516,1
2021-10-28,48075,1516,0
2021-10-29,48075,1529,13
2021-10-30,48075,1542,13
2021-10-31,48075,1542,0
2021-11-01,48075,1542,0
2021-11-02,48075,1543,1
2021-11-03,48075,1545,2
2021-11-04,48075,1549,4
2021-11-05,48075,1549,0
2021-11-06,48075,1553,4
2021-11-07,48075,1553,0
2021-11-08,48075,1553,0
2021-11-09,48075,1555,2
2021-11-10,48075,1555,0
2021-11-11,48075,1555,0
2021-11-12,48075,1555,0
2021-11-13,48075,1545,-10
2021-11-14,48075,1545,0
2021-11-15,48075,1545,0
2021-11-16,48075,1545,0
2021-11-17,48075,1545,0
2021-11-18,48075,1545,0
2021-11-19,48075,1548,3
2021-11-20,48075,1548,0
2021-11-21,48075,1548,0
2021-11-22,48075,1548,0
2021-11-23,48075,1552,4
2021-11-24,48075,1552,0
2021-11-25,48075,1552,0
2021-11-26,48075,1552,0
2021-11-27,48075,1552,0
2021-11-28,48075,1552,0
2021-11-29,48075,1688,136
2021-11-30,48075,1689,1
2021-12-01,48075,1695,6
2021-12-02,48075,1696,1
2021-12-03,48075,1709,13
2021-12-04,48075,1715,6
2021-12-05,48075,1715,0
2021-12-06,48075,1715,0
2021-12-07,48075,1717,2
2021-12-08,48075,1718,1
2021-12-09,48075,1724,6
2021-12-10,48075,1726,2
2021-12-11,48075,1727,1
2021-12-12,48075,1727,0
2021-12-13,48075,1727,0
2021-12-14,48075,1736,9
2021-12-15,48075,1742,6
2021-12-16,48075,1749,7
